"Timepoint","c_Viruses","Replicate","Station_Number","Sample_Type","Location","Depth"
2,2.39297655940604,4,702,"VPC",1,1
2,3.50247261634919,5,702,"VPC",1,1
2,3.75680898643892,6,702,"VPC",1,1
3,4.88706651308068,1,702,"VP",1,1
3,4.33751204154501,2,702,"VP",1,1
3,3.51277800972955,3,702,"VP",1,1
3,4.66215067832178,4,702,"VPC",1,1
3,5.5425785784504,5,702,"VPC",1,1
3,3.31904251151119,6,702,"VPC",1,1
4,3.22581575116289,1,702,"VP",1,1
4,2.96418597950039,2,702,"VP",1,1
4,4.88226899622033,3,702,"VP",1,1
4,3.43492146661099,4,702,"VPC",1,1
4,4.48850704982755,5,702,"VPC",1,1
4,2.65046871178938,6,702,"VPC",1,1
5,3.11946014224563,1,702,"VP",1,1
5,3.44927057796022,2,702,"VP",1,1
5,5.16875965222794,3,702,"VP",1,1
5,3.25073300282579,4,702,"VPC",1,1
5,5.41264986417345,5,702,"VPC",1,1
5,4.03226641159477,6,702,"VPC",1,1
6,3.57196709747284,1,702,"VP",1,1
6,2.42671403576525,2,702,"VP",1,1
6,3.42942528553971,3,702,"VP",1,1
6,2.80095652164156,4,702,"VPC",1,1
6,3.07134124486832,5,702,"VPC",1,1
6,2.99096315990303,6,702,"VPC",1,1
1,4.71048622842988,1,703,"VP",1,1
1,2.75380223509759,2,703,"VP",1,1
1,4.38271141706797,3,703,"VP",1,1
1,2.82717107193051,4,703,"VPC",1,1
1,2.93957534647825,5,703,"VPC",1,1
1,2.91738053004598,6,703,"VPC",1,1
2,3.18990970239734,1,703,"VP",1,1
2,5.55842309392109,2,703,"VP",1,1
2,3.46839883451693,3,703,"VP",1,1
2,4.33121007323385,4,703,"VPC",1,1
2,4.23410478786667,5,703,"VPC",1,1
2,3.97313419335454,6,703,"VPC",1,1
3,4.5673456722864,1,703,"VP",1,1
3,4.00814477541801,2,703,"VP",1,1
3,4.81467790146007,3,703,"VP",1,1
3,5.01394386065899,4,703,"VPC",1,1
3,2.93899623992566,5,703,"VPC",1,1
3,6.03266922933141,6,703,"VPC",1,1
4,2.39925480118386,1,703,"VP",1,1
4,5.14535816725586,2,703,"VP",1,1
4,2.94443324220989,3,703,"VP",1,1
4,3.1646945836854,4,703,"VPC",1,1
4,3.02251884257476,5,703,"VPC",1,1
4,4.9189134356131,6,703,"VPC",1,1
5,3.10737643634802,1,703,"VP",1,1
5,4.26526546264443,2,703,"VP",1,1
5,4.94580499734889,3,703,"VP",1,1
5,2.82623828148796,4,703,"VPC",1,1
5,5.15278564544456,5,703,"VPC",1,1
5,3.98683994079989,6,703,"VPC",1,1
6,3.11221770887281,1,703,"VP",1,1
6,2.72250874143263,2,703,"VP",1,1
6,3.23877581357102,3,703,"VP",1,1
6,2.90619032292608,4,703,"VPC",1,1
6,2.399969321611,5,703,"VPC",1,1
6,3.35626617969164,6,703,"VPC",1,1
1,2.31782763260573,1,704,"VP",1,1
1,4.53118230297836,2,704,"VP",1,1
1,2.49318322083359,3,704,"VP",1,1
1,5.12557126516462,4,704,"VPC",1,1
1,2.47146848952619,5,704,"VPC",1,1
1,3.16244331321059,6,704,"VPC",1,1
2,3.68933586321518,1,704,"VP",1,1
2,4.13361109397974,2,704,"VP",1,1
2,3.16228318546741,3,704,"VP",1,1
2,3.19081047325639,4,704,"VPC",1,1
2,2.8897417469872,5,704,"VPC",1,1
2,3.77290799088201,6,704,"VPC",1,1
3,2.91188489469464,1,704,"VP",1,1
3,4.60862288429143,2,704,"VP",1,1
3,3.68973118162144,3,704,"VP",1,1
3,3.34926070905375,4,704,"VPC",1,1
3,3.55279654419647,5,704,"VPC",1,1
3,3.80938202758908,6,704,"VPC",1,1
4,3.60249297357455,1,704,"VP",1,1
4,2.60801197750105,2,704,"VP",1,1
4,2.72207299456912,3,704,"VP",1,1
4,2.69288381747551,4,704,"VPC",1,1
4,3.05817462493976,5,704,"VPC",1,1
4,2.11283721333407,6,704,"VPC",1,1
5,4.41480258124468,1,704,"VP",1,1
5,3.27822343446211,2,704,"VP",1,1
5,3.05300524550368,3,704,"VP",1,1
5,3.40154021909025,4,704,"VPC",1,1
5,3.7486926740472,5,704,"VPC",1,1
5,2.4415953978956,6,704,"VPC",1,1
6,3.64313563055163,1,704,"VP",1,1
6,2.31156541655612,2,704,"VP",1,1
6,4.04661873791197,3,704,"VP",1,1
6,2.31167840752195,4,704,"VPC",1,1
6,3.2124243685047,5,704,"VPC",1,1
6,2.31164774566492,6,704,"VPC",1,1
1,2.63479597486513,1,705,"VP",1,1
1,3.32741168245376,2,705,"VP",1,1
1,3.03378514242964,3,705,"VP",1,1
1,3.29652481265892,4,705,"VPC",1,1
1,3.34497879946235,5,705,"VPC",1,1
1,3.87726427900833,6,705,"VPC",1,1
2,2.90913365857079,1,705,"VP",1,1
2,4.7907611550399,2,705,"VP",1,1
2,3.23362758095771,3,705,"VP",1,1
2,3.4044519275416,4,705,"VPC",1,1
2,3.9417350319939,5,705,"VPC",1,1
2,3.93598480621544,6,705,"VPC",1,1
3,4.01304697880322,1,705,"VP",1,1
3,2.12743786133708,2,705,"VP",1,1
3,4.38867239812874,3,705,"VP",1,1
3,3.11642046937579,4,705,"VPC",1,1
3,3.25648606441668,5,705,"VPC",1,1
3,3.03155314266659,6,705,"VPC",1,1
4,3.64160961609291,1,705,"VP",1,1
4,5.49497700489829,2,705,"VP",1,1
4,5.33546529835457,3,705,"VP",1,1
4,2.86437163959836,4,705,"VPC",1,1
4,4.49072744172477,5,705,"VPC",1,1
4,5.40795359705699,6,705,"VPC",1,1
5,3.67097968581917,1,705,"VP",1,1
5,3.14799105198822,2,705,"VP",1,1
5,2.25749878371641,3,705,"VP",1,1
5,2.69577918784524,4,705,"VPC",1,1
5,3.90054067496569,5,705,"VPC",1,1
5,2.63568916226673,6,705,"VPC",1,1
6,4.41068445304415,1,705,"VP",1,1
6,4.65063799043646,2,705,"VP",1,1
6,3.79407043491814,3,705,"VP",1,1
6,3.69274785464994,4,705,"VPC",1,1
6,3.17854597771223,5,705,"VPC",1,1
6,5.36982759171059,6,705,"VPC",1,1
1,3.52445672003489,1,706,"VP",1,1
1,2.80097189553502,2,706,"VP",1,1
1,3.15923034606325,3,706,"VP",1,1
1,2.85816720445553,4,706,"VPC",1,1
1,3.28644618365095,5,706,"VPC",1,1
1,2.81179849344729,6,706,"VPC",1,1
2,3.81465889729976,1,706,"VP",1,1
2,4.64313474331145,2,706,"VP",1,1
2,3.28821676244153,3,706,"VP",1,1
2,5.55945733455671,4,706,"VPC",1,1
2,4.70151529091952,5,706,"VPC",1,1
2,3.75042509263949,6,706,"VPC",1,1
3,3.09737921142951,1,706,"VP",1,1
3,2.9075777952579,2,706,"VP",1,1
3,2.76198722387262,3,706,"VP",1,1
3,4.93516576410036,4,706,"VPC",1,1
3,2.61557472005889,5,706,"VPC",1,1
3,4.59507599564769,6,706,"VPC",1,1
4,4.62913671111665,1,706,"VP",1,1
4,2.8005732463228,2,706,"VP",1,1
4,4.05405221811255,3,706,"VP",1,1
4,2.95147523983925,4,706,"VPC",1,1
4,5.73364380608049,5,706,"VPC",1,1
4,2.92282972812055,6,706,"VPC",1,1
5,2.86549429323102,1,706,"VP",1,1
5,3.66027196663286,2,706,"VP",1,1
5,2.86164472075904,3,706,"VP",1,1
5,3.05313683098103,4,706,"VPC",1,1
5,2.37914805134543,5,706,"VPC",1,1
5,3.27322088062696,6,706,"VPC",1,1
6,3.37901091176943,1,706,"VP",1,1
6,5.46299400718762,2,706,"VP",1,1
6,3.68682138574709,3,706,"VP",1,1
6,5.23034116478787,4,706,"VPC",1,1
6,3.1302422508831,5,706,"VPC",1,1
6,2.92699794015576,6,706,"VPC",1,1
1,2.76333119941694,1,707,"VP",1,1
1,3.27886401491096,2,707,"VP",1,1
1,3.15434129440487,3,707,"VP",1,1
1,5.40478707681214,4,707,"VPC",1,1
1,3.06158126480389,5,707,"VPC",1,1
1,4.805458772154,6,707,"VPC",1,1
2,2.50089912941022,1,707,"VP",1,1
2,3.65563440186546,2,707,"VP",1,1
2,2.51167895074864,3,707,"VP",1,1
2,2.4704360140178,4,707,"VPC",1,1
2,2.4606635067857,5,707,"VPC",1,1
2,3.78866567863424,6,707,"VPC",1,1
3,4.65544898516364,1,707,"VP",1,1
3,3.17831847923931,2,707,"VP",1,1
3,4.27978702344097,3,707,"VP",1,1
3,3.32368159335692,4,707,"VPC",1,1
3,2.66207783272258,5,707,"VPC",1,1
3,3.14380672787778,6,707,"VPC",1,1
4,4.37658523058615,1,707,"VP",1,1
4,2.52170676911708,2,707,"VP",1,1
4,3.8360239929262,3,707,"VP",1,1
4,2.52629393943824,4,707,"VPC",1,1
4,2.86209891648841,5,707,"VPC",1,1
4,2.45969427621704,6,707,"VPC",1,1
5,3.98338641426322,1,707,"VP",1,1
5,5.97592762108162,2,707,"VP",1,1
5,3.46611763136512,3,707,"VP",1,1
5,5.40398536211524,4,707,"VPC",1,1
5,3.51262561902149,5,707,"VPC",1,1
5,3.4728045834836,6,707,"VPC",1,1
6,2.41619370027821,1,707,"VP",1,1
6,3.83077274528666,2,707,"VP",1,1
6,2.40379437946581,3,707,"VP",1,1
6,2.73431361149579,4,707,"VPC",1,1
6,2.07454841825688,5,707,"VPC",1,1
6,3.28659665748297,6,707,"VPC",1,1
1,3.77617877193456,1,708,"VP",1,1
1,2.65414417319043,2,708,"VP",1,1
1,3.49455512141939,3,708,"VP",1,1
1,2.58298251386561,4,708,"VPC",1,1
1,2.5876251733263,5,708,"VPC",1,1
1,2.64337934798775,6,708,"VPC",1,1
2,3.73451826464514,1,708,"VP",1,1
2,2.30046221201631,2,708,"VP",1,1
2,4.77114574435142,3,708,"VP",1,1
2,2.91496050043751,4,708,"VPC",1,1
2,3.68049097491274,5,708,"VPC",1,1
2,2.81296535609687,6,708,"VPC",1,1
3,2.26513038653211,1,708,"VP",1,1
3,2.82204135133742,2,708,"VP",1,1
3,2.42008079021905,3,708,"VP",1,1
3,2.83498668991137,4,708,"VPC",1,1
3,2.34919495981592,5,708,"VPC",1,1
3,2.81444801897992,6,708,"VPC",1,1
4,3.81231968208527,1,708,"VP",1,1
4,3.76654468972135,2,708,"VP",1,1
4,3.37887467363025,3,708,"VP",1,1
4,3.08621176501499,4,708,"VPC",1,1
4,2.87959385009687,5,708,"VPC",1,1
4,3.42404076247612,6,708,"VPC",1,1
5,2.481769007178,1,708,"VP",1,1
5,2.87456871951816,2,708,"VP",1,1
5,3.42863241267994,3,708,"VP",1,1
5,4.25786076065542,4,708,"VPC",1,1
5,3.67092442734209,5,708,"VPC",1,1
5,3.3990011041755,6,708,"VPC",1,1
6,3.31643864203441,1,708,"VP",1,1
6,2.48575834957148,2,708,"VP",1,1
6,2.3316464010962,3,708,"VP",1,1
6,3.00686822782638,4,708,"VPC",1,1
6,3.55260661064478,5,708,"VPC",1,1
6,2.73556601342916,6,708,"VPC",1,1
1,3.15586827139661,1,709,"VP",1,1
1,4.47304417171257,2,709,"VP",1,1
1,2.83254665840029,3,709,"VP",1,1
1,3.8402130184069,4,709,"VPC",1,1
1,3.16702763767816,5,709,"VPC",1,1
1,3.4081913454779,6,709,"VPC",1,1
2,2.1678463150229,1,709,"VP",1,1
2,4.11199425661261,2,709,"VP",1,1
2,2.41741569339057,3,709,"VP",1,1
2,2.66414081147936,4,709,"VPC",1,1
2,2.56580202810632,5,709,"VPC",1,1
2,3.60033694218104,6,709,"VPC",1,1
3,3.00756712795889,1,709,"VP",1,1
3,2.34223078527455,2,709,"VP",1,1
3,4.94719512006999,3,709,"VP",1,1
3,3.17619694317252,4,709,"VPC",1,1
3,4.80243732396591,5,709,"VPC",1,1
3,2.91004415046017,6,709,"VPC",1,1
4,3.26313799351745,1,709,"VP",1,1
4,3.37093314165486,2,709,"VP",1,1
4,3.31222889637565,3,709,"VP",1,1
4,4.88078407932827,4,709,"VPC",1,1
4,2.28391158378382,5,709,"VPC",1,1
4,4.29745255600247,6,709,"VPC",1,1
5,2.10431186138575,1,709,"VP",1,1
5,4.12043036273205,2,709,"VP",1,1
5,2.37444976115086,3,709,"VP",1,1
5,4.26620711602895,4,709,"VPC",1,1
5,2.34260923506256,5,709,"VPC",1,1
5,3.14464879988861,6,709,"VPC",1,1
6,3.41497269255853,1,709,"VP",1,1
6,3.64875436675151,2,709,"VP",1,1
6,2.74173373880106,3,709,"VP",1,1
6,4.14889656114275,4,709,"VPC",1,1
6,2.67986959376875,5,709,"VPC",1,1
6,5.2383586570923,6,709,"VPC",1,1
1,4.95222326490587,1,710,"VP",1,1
1,2.92192990841765,2,710,"VP",1,1
1,3.88199166719783,3,710,"VP",1,1
1,3.3121231034395,4,710,"VPC",1,1
1,3.92640916660937,5,710,"VPC",1,1
1,3.09487601945656,6,710,"VPC",1,1
2,2.57612198258063,1,710,"VP",1,1
2,3.2132169502534,2,710,"VP",1,1
2,2.76403010395041,3,710,"VP",1,1
2,3.04394177000495,4,710,"VPC",1,1
2,2.62496240924485,5,710,"VPC",1,1
2,3.14865970476335,6,710,"VPC",1,1
3,2.48281689999868,1,710,"VP",1,1
3,2.25514863740367,2,710,"VP",1,1
3,2.48049563053063,3,710,"VP",1,1
3,2.46829715423684,4,710,"VPC",1,1
3,2.50652398901302,5,710,"VPC",1,1
3,2.42624965309849,6,710,"VPC",1,1
4,5.3793016508392,1,710,"VP",1,1
4,2.13904559619764,2,710,"VP",1,1
4,3.58386509729405,3,710,"VP",1,1
4,3.15819099412116,4,710,"VPC",1,1
4,4.4266209859679,5,710,"VPC",1,1
4,3.26571703855736,6,710,"VPC",1,1
5,3.52266771425691,1,710,"VP",1,1
5,2.89586364450003,2,710,"VP",1,1
5,2.62610639593322,3,710,"VP",1,1
5,3.73471403312062,4,710,"VPC",1,1
5,4.03700143163048,5,710,"VPC",1,1
5,3.96239911764123,6,710,"VPC",1,1
6,5.16877044820455,1,710,"VP",1,1
6,3.62800317551406,2,710,"VP",1,1
6,2.87983906697902,3,710,"VP",1,1
6,2.92420019333721,4,710,"VPC",1,1
6,5.11278312261024,5,710,"VPC",1,1
6,3.61447022745312,6,710,"VPC",1,1
1,2.65476085458672,1,711,"VP",1,1
1,3.02051708677584,2,711,"VP",1,1
1,2.77072356374961,3,711,"VP",1,1
1,2.60783057905995,4,711,"VPC",1,1
1,3.21030529372211,5,711,"VPC",1,1
1,3.06742079678985,6,711,"VPC",1,1
2,4.57553457084828,1,711,"VP",1,1
2,2.7223390357178,2,711,"VP",1,1
2,5.26673128302026,3,711,"VP",1,1
2,4.17484924914448,4,711,"VPC",1,1
2,3.64094224196891,5,711,"VPC",1,1
2,3.63977638487088,6,711,"VPC",1,1
3,2.5247900581953,1,711,"VP",1,1
3,3.22868280431631,2,711,"VP",1,1
3,3.21175945709003,3,711,"VP",1,1
3,5.6880066921888,4,711,"VPC",1,1
3,3.33128792350999,5,711,"VPC",1,1
3,5.24850840044299,6,711,"VPC",1,1
4,5.0395053346631,1,711,"VP",1,1
4,2.40766587275934,2,711,"VP",1,1
4,4.77077292595718,3,711,"VP",1,1
4,4.00272167753516,4,711,"VPC",1,1
4,2.75115194399078,5,711,"VPC",1,1
4,3.79233359401279,6,711,"VPC",1,1
5,2.51203615097168,1,711,"VP",1,1
5,2.23308798284013,2,711,"VP",1,1
5,3.03492631336117,3,711,"VP",1,1
5,2.45877480731143,4,711,"VPC",1,1
5,2.56963131433888,5,711,"VPC",1,1
5,2.23098593490252,6,711,"VPC",1,1
6,3.65614430958993,1,711,"VP",1,1
6,4.13920061884332,2,711,"VP",1,1
6,5.55350808564787,3,711,"VP",1,1
6,3.00909394356518,4,711,"VPC",1,1
6,4.74235775642654,5,711,"VPC",1,1
6,4.64413265388439,6,711,"VPC",1,1
1,3.72182915188996,1,712,"VP",1,1
1,3.71214401779282,2,712,"VP",1,1
1,3.84729361340723,3,712,"VP",1,1
1,2.77369827309821,4,712,"VPC",1,1
1,4.89263665218849,5,712,"VPC",1,1
1,3.3531548393736,6,712,"VPC",1,1
2,3.54288581893048,1,712,"VP",1,1
2,3.36470260829852,2,712,"VP",1,1
2,3.691096438819,3,712,"VP",1,1
2,3.7807526835676,4,712,"VPC",1,1
2,2.25198246453449,5,712,"VPC",1,1
2,3.37442325027172,6,712,"VPC",1,1
3,2.29654296921943,1,712,"VP",1,1
3,3.34055448644317,2,712,"VP",1,1
3,3.19107224883447,3,712,"VP",1,1
3,3.62473706729036,4,712,"VPC",1,1
3,3.32310957707777,5,712,"VPC",1,1
3,4.09132131105068,6,712,"VPC",1,1
4,2.52792100245146,1,712,"VP",1,1
4,3.96973051388158,2,712,"VP",1,1
4,2.8830865491865,3,712,"VP",1,1
4,4.55534255780403,4,712,"VPC",1,1
4,2.46928266479935,5,712,"VPC",1,1
4,3.11269751046566,6,712,"VPC",1,1
5,2.47854855605315,1,712,"VP",1,1
5,3.43005769517451,2,712,"VP",1,1
5,2.59795156937082,3,712,"VP",1,1
5,3.13497107727295,4,712,"VPC",1,1
5,2.60703409948289,5,712,"VPC",1,1
5,4.23833255678436,6,712,"VPC",1,1
6,4.02736721440198,1,712,"VP",1,1
6,3.13363904544593,2,712,"VP",1,1
6,3.35055809588979,3,712,"VP",1,1
6,4.44139511632846,4,712,"VPC",1,1
6,4.58297273913254,5,712,"VPC",1,1
6,3.50721260755926,6,712,"VPC",1,1
1,3.36481068276026,1,713,"VP",1,1
1,3.74677155330962,2,713,"VP",1,1
1,2.30448013432644,3,713,"VP",1,1
1,5.232497210025,4,713,"VPC",1,1
1,3.24119417683058,5,713,"VPC",1,1
1,4.38497644952048,6,713,"VPC",1,1
2,4.555093152129,1,713,"VP",1,1
2,3.60169134526828,2,713,"VP",1,1
2,3.30447397357582,3,713,"VP",1,1
2,3.49987739719214,4,713,"VPC",1,1
2,3.71987731071102,5,713,"VPC",1,1
2,4.51383207043711,6,713,"VPC",1,1
3,2.55550014082512,1,713,"VP",1,1
3,2.92704483428625,2,713,"VP",1,1
3,4.09649435886323,3,713,"VP",1,1
3,3.59405461201112,4,713,"VPC",1,1
3,3.6726046846711,5,713,"VPC",1,1
3,3.86369600864382,6,713,"VPC",1,1
4,2.51463647080182,1,713,"VP",1,1
4,3.47537081587154,2,713,"VP",1,1
4,2.29530451934336,3,713,"VP",1,1
4,3.35490066176813,4,713,"VPC",1,1
4,2.71485468288032,5,713,"VPC",1,1
4,3.08735953341662,6,713,"VPC",1,1
5,3.17136206489335,1,713,"VP",1,1
5,3.01850381749366,2,713,"VP",1,1
5,2.74230885380255,3,713,"VP",1,1
5,4.58046699700042,4,713,"VPC",1,1
5,2.87812044678227,5,713,"VPC",1,1
5,3.78319523146788,6,713,"VPC",1,1
6,2.30529635658482,1,713,"VP",1,1
6,2.64756693312946,2,713,"VP",1,1
6,2.38955125613745,3,713,"VP",1,1
6,2.92285713976371,4,713,"VPC",1,1
6,2.09437326507324,5,713,"VPC",1,1
6,2.91201665657647,6,713,"VPC",1,1
1,4.16432049830498,1,714,"VP",1,1
1,3.98393508393343,2,714,"VP",1,1
1,2.95796278985705,3,714,"VP",1,1
1,5.05238475927691,4,714,"VPC",1,1
1,4.09070642433627,5,714,"VPC",1,1
1,3.84539300017573,6,714,"VPC",1,1
2,3.81019250024826,1,714,"VP",1,1
2,3.88960458936919,2,714,"VP",1,1
2,2.53459070714751,3,714,"VP",1,1
2,3.87749018845315,4,714,"VPC",1,1
2,4.23562993481169,5,714,"VPC",1,1
2,2.86933611560264,6,714,"VPC",1,1
3,3.26336338587159,1,714,"VP",1,1
3,3.84175228259177,2,714,"VP",1,1
3,5.11703559056058,3,714,"VP",1,1
3,3.11913906443676,4,714,"VPC",1,1
3,4.73850182877934,5,714,"VPC",1,1
3,3.37042499860587,6,714,"VPC",1,1
4,2.88123955027866,1,714,"VP",1,1
4,3.5134108396989,2,714,"VP",1,1
4,3.46678255564914,3,714,"VP",1,1
4,2.53241794784709,4,714,"VPC",1,1
4,3.19530609656771,5,714,"VPC",1,1
4,3.41400795711949,6,714,"VPC",1,1
5,3.92653982904976,1,714,"VP",1,1
5,3.70424052267206,2,714,"VP",1,1
5,4.23995383135488,3,714,"VP",1,1
5,3.72117992136772,4,714,"VPC",1,1
5,2.63198742200829,5,714,"VPC",1,1
5,2.61372856898507,6,714,"VPC",1,1
6,3.95470815018087,1,714,"VP",1,1
6,2.52754083373613,2,714,"VP",1,1
6,3.67625063161288,3,714,"VP",1,1
6,2.33262687987425,4,714,"VPC",1,1
6,2.9142067342938,5,714,"VPC",1,1
6,2.43018881985239,6,714,"VPC",1,1
1,2.89410810633562,1,715,"VP",1,1
1,3.24488942899942,2,715,"VP",1,1
1,3.29146047109166,3,715,"VP",1,1
1,3.10215619307661,4,715,"VPC",1,1
1,3.30932340543144,5,715,"VPC",1,1
1,2.70344182507617,6,715,"VPC",1,1
2,3.73211772573139,1,715,"VP",1,1
2,4.01894307802968,2,715,"VP",1,1
2,5.02173207910386,3,715,"VP",1,1
2,3.11397746397275,4,715,"VPC",1,1
2,3.91773615711996,5,715,"VPC",1,1
2,3.0719388428561,6,715,"VPC",1,1
3,3.08679629994088,1,715,"VP",1,1
3,2.96978116072388,2,715,"VP",1,1
3,2.80467103736061,3,715,"VP",1,1
3,2.71051052580052,4,715,"VPC",1,1
3,3.39667710316416,5,715,"VPC",1,1
3,3.65242255790228,6,715,"VPC",1,1
4,3.0815253165059,1,715,"VP",1,1
4,3.50171022514945,2,715,"VP",1,1
4,3.57892386429897,3,715,"VP",1,1
4,4.20958832390495,4,715,"VPC",1,1
4,3.07053672262679,5,715,"VPC",1,1
4,2.8494401219556,6,715,"VPC",1,1
5,3.65833932462678,1,715,"VP",1,1
5,3.27406801230598,2,715,"VP",1,1
5,3.14420542292165,3,715,"VP",1,1
5,4.76853439775469,4,715,"VPC",1,1
5,4.43218623946818,5,715,"VPC",1,1
5,4.3677885710433,6,715,"VPC",1,1
6,2.08327597450714,1,715,"VP",1,1
6,3.8484957655423,2,715,"VP",1,1
6,2.10069653768432,3,715,"VP",1,1
6,3.32188078310945,4,715,"VPC",1,1
6,2.15240281033918,5,715,"VPC",1,1
6,4.61044789046623,6,715,"VPC",1,1
1,4.09173203431847,1,716,"VP",1,1
1,3.21419748719956,2,716,"VP",1,1
1,2.40252829215574,3,716,"VP",1,1
1,3.1041774322496,4,716,"VPC",1,1
1,4.22015962328693,5,716,"VPC",1,1
1,2.78339322235301,6,716,"VPC",1,1
2,2.44470968188856,1,716,"VP",1,1
2,2.91808543398241,2,716,"VP",1,1
2,2.60198738361887,3,716,"VP",1,1
2,3.95371981617187,4,716,"VPC",1,1
2,2.6083115975311,5,716,"VPC",1,1
2,4.14735514179191,6,716,"VPC",1,1
3,3.38805090274635,1,716,"VP",1,1
3,2.64008631959643,2,716,"VP",1,1
3,3.36309022054815,3,716,"VP",1,1
3,3.5945984538271,4,716,"VPC",1,1
3,3.81076667696018,5,716,"VPC",1,1
3,3.35869514736251,6,716,"VPC",1,1
4,3.60038010293894,1,716,"VP",1,1
4,3.03094995109507,2,716,"VP",1,1
4,2.64944807181284,3,716,"VP",1,1
4,3.10546083794135,4,716,"VPC",1,1
4,3.17849173103586,5,716,"VPC",1,1
4,3.89659481186722,6,716,"VPC",1,1
5,3.45716228907333,1,716,"VP",1,1
5,2.70261559360334,2,716,"VP",1,1
5,2.41108743440738,3,716,"VP",1,1
5,3.80539818442525,4,716,"VPC",1,1
5,3.08942443550522,5,716,"VPC",1,1
5,3.7745356054926,6,716,"VPC",1,1
6,2.34742948519484,1,716,"VP",1,1
6,2.76888838876995,2,716,"VP",1,1
6,2.96155974348651,3,716,"VP",1,1
6,2.68892451190212,4,716,"VPC",1,1
6,2.91332590646268,5,716,"VPC",1,1
6,2.84593229463171,6,716,"VPC",1,1
1,3.54116876333961,1,717,"VP",1,1
1,2.4348748154338,2,717,"VP",1,1
1,3.27115628850419,3,717,"VP",1,1
1,2.80341875378594,4,717,"VPC",1,1
1,2.34802371471425,5,717,"VPC",1,1
1,2.72145062251051,6,717,"VPC",1,1
2,2.58326685500077,1,717,"VP",1,1
2,4.03085110884781,2,717,"VP",1,1
2,4.96788217222561,3,717,"VP",1,1
2,3.21272227860351,4,717,"VPC",1,1
2,4.91294240300109,5,717,"VPC",1,1
2,2.88149350062339,6,717,"VPC",1,1
3,3.92771566769569,1,717,"VP",1,1
3,2.8974884378939,2,717,"VP",1,1
3,2.94077318324179,3,717,"VP",1,1
3,3.02404773700109,4,717,"VPC",1,1
3,3.59369789035118,5,717,"VPC",1,1
3,3.32029011967939,6,717,"VPC",1,1
4,3.40348340662131,1,717,"VP",1,1
4,4.27315556185273,2,717,"VP",1,1
4,5.2066824521757,3,717,"VP",1,1
4,3.28806233230391,4,717,"VPC",1,1
4,4.76143891104369,5,717,"VPC",1,1
4,5.03292044050357,6,717,"VPC",1,1
5,3.21413298302291,1,717,"VP",1,1
5,2.72096917424767,2,717,"VP",1,1
5,3.65795638637387,3,717,"VP",1,1
5,3.01402140314608,4,717,"VPC",1,1
5,2.78170418101171,5,717,"VPC",1,1
5,2.51545064014815,6,717,"VPC",1,1
6,3.79335695551179,1,717,"VP",1,1
6,2.29992828590757,2,717,"VP",1,1
6,3.17682954464373,3,717,"VP",1,1
6,2.42676960226475,4,717,"VPC",1,1
6,2.88875558477963,5,717,"VPC",1,1
6,2.23370899482065,6,717,"VPC",1,1
1,4.43704000367206,1,718,"VP",1,1
1,2.73052283258928,2,718,"VP",1,1
1,3.55314067337237,3,718,"VP",1,1
1,2.73561110324641,4,718,"VPC",1,1
1,3.1751025394987,5,718,"VPC",1,1
1,2.77056933054004,6,718,"VPC",1,1
2,3.22629336065011,1,718,"VP",1,1
2,3.35358940789592,2,718,"VP",1,1
2,2.73857179548429,3,718,"VP",1,1
2,3.6252435680694,4,718,"VPC",1,1
2,3.6309218126459,5,718,"VPC",1,1
2,3.03160682478161,6,718,"VPC",1,1
3,5.21321311852668,1,718,"VP",1,1
3,2.7336934125765,2,718,"VP",1,1
3,3.29575923691436,3,718,"VP",1,1
3,2.77091695163344,4,718,"VPC",1,1
3,4.72404045381424,5,718,"VPC",1,1
3,2.53271972711453,6,718,"VPC",1,1
4,3.56386811066734,1,718,"VP",1,1
4,4.19269969343027,2,718,"VP",1,1
4,2.64108484046669,3,718,"VP",1,1
4,5.24884207971155,4,718,"VPC",1,1
4,3.12558090542623,5,718,"VPC",1,1
4,3.55976520944328,6,718,"VPC",1,1
5,3.65285695011707,1,718,"VP",1,1
5,3.37984876864635,2,718,"VP",1,1
5,4.64279149444058,3,718,"VP",1,1
5,4.13152549890337,4,718,"VPC",1,1
5,3.43356816448507,5,718,"VPC",1,1
5,4.51841987276962,6,718,"VPC",1,1
6,2.62679287768194,1,718,"VP",1,1
6,3.93402264345406,2,718,"VP",1,1
6,2.66964764239876,3,718,"VP",1,1
6,3.50456429541173,4,718,"VPC",1,1
6,2.76855175848022,5,718,"VPC",1,1
6,3.14176209709513,6,718,"VPC",1,1
1,3.13437648857944,1,719,"VP",1,1
1,4.97234800398636,2,719,"VP",1,1
1,3.79501875082919,3,719,"VP",1,1
1,4.21247379484657,4,719,"VPC",1,1
1,3.02600702869663,5,719,"VPC",1,1
1,3.25290024521045,6,719,"VPC",1,1
2,2.88813696777902,1,719,"VP",1,1
2,2.92759525811671,2,719,"VP",1,1
2,3.55580767261512,3,719,"VP",1,1
2,2.58543199584695,4,719,"VPC",1,1
2,4.22072465827859,5,719,"VPC",1,1
2,2.85282722076897,6,719,"VPC",1,1
3,5.01514335187025,1,719,"VP",1,1
3,2.76689216874963,2,719,"VP",1,1
3,3.73771534025084,3,719,"VP",1,1
3,3.17475884983317,4,719,"VPC",1,1
3,3.63483325086992,5,719,"VPC",1,1
